relative_path,file_type,file_size_mb,modified_time,category,likely_role,tracked_by_git,ignored_by_git,recommendation
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1005.csv,.csv,1.260,2019-01-31T20:06:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1006.csv,.csv,1.260,2019-01-31T20:06:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1007.csv,.csv,1.262,2019-01-31T20:06:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1008.csv,.csv,1.263,2019-01-31T20:06:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1009.csv,.csv,1.263,2019-01-31T20:06:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/101.csv,.csv,1.260,2019-01-31T20:04:04,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1010.csv,.csv,1.263,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1011.csv,.csv,1.262,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1012.csv,.csv,1.262,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1013.csv,.csv,1.259,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1014.csv,.csv,1.262,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1015.csv,.csv,1.259,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1016.csv,.csv,1.262,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1017.csv,.csv,1.262,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1018.csv,.csv,1.257,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1019.csv,.csv,1.259,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/102.csv,.csv,1.261,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1020.csv,.csv,1.261,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1021.csv,.csv,1.258,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1022.csv,.csv,1.261,2019-01-31T20:06:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1023.csv,.csv,1.261,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1024.csv,.csv,1.258,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1025.csv,.csv,1.258,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1026.csv,.csv,1.258,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1027.csv,.csv,1.257,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1028.csv,.csv,1.258,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1029.csv,.csv,1.253,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/103.csv,.csv,1.261,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1030.csv,.csv,1.257,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1031.csv,.csv,1.258,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1032.csv,.csv,1.259,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1033.csv,.csv,1.258,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1034.csv,.csv,1.259,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1035.csv,.csv,1.258,2019-01-31T20:06:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1036.csv,.csv,1.257,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1037.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1038.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1039.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/104.csv,.csv,1.261,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1040.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1041.csv,.csv,1.259,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1042.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1043.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1044.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1045.csv,.csv,1.258,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1046.csv,.csv,1.259,2019-01-31T20:06:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1047.csv,.csv,1.259,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1048.csv,.csv,1.260,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1049.csv,.csv,1.260,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/105.csv,.csv,1.263,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1050.csv,.csv,1.259,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1051.csv,.csv,1.259,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1052.csv,.csv,1.260,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1053.csv,.csv,1.260,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1054.csv,.csv,1.260,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1055.csv,.csv,1.260,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1056.csv,.csv,1.261,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1057.csv,.csv,1.261,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1058.csv,.csv,1.260,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1059.csv,.csv,1.261,2019-01-31T20:06:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/106.csv,.csv,1.261,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1060.csv,.csv,1.260,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1061.csv,.csv,1.261,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1062.csv,.csv,1.259,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1063.csv,.csv,1.261,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1064.csv,.csv,1.260,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1065.csv,.csv,1.262,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1066.csv,.csv,1.261,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1067.csv,.csv,1.257,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1068.csv,.csv,1.259,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1069.csv,.csv,1.260,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/107.csv,.csv,1.260,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1070.csv,.csv,1.261,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1071.csv,.csv,1.262,2019-01-31T20:06:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1072.csv,.csv,1.259,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1073.csv,.csv,1.261,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1074.csv,.csv,1.259,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1075.csv,.csv,1.262,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1076.csv,.csv,1.256,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1077.csv,.csv,1.261,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1078.csv,.csv,1.260,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1079.csv,.csv,1.258,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/108.csv,.csv,1.263,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1080.csv,.csv,1.257,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1081.csv,.csv,1.258,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1082.csv,.csv,1.258,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1083.csv,.csv,1.258,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1084.csv,.csv,1.258,2019-01-31T20:06:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1085.csv,.csv,1.258,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1086.csv,.csv,1.258,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1087.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1088.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1089.csv,.csv,1.260,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/109.csv,.csv,1.260,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1090.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1091.csv,.csv,1.260,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1092.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1093.csv,.csv,1.260,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1094.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1095.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1096.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1097.csv,.csv,1.259,2019-01-31T20:06:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1098.csv,.csv,1.258,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1099.csv,.csv,1.257,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/11.csv,.csv,1.258,2019-01-31T20:03:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/110.csv,.csv,1.262,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1100.csv,.csv,1.257,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1101.csv,.csv,1.257,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1102.csv,.csv,1.255,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1103.csv,.csv,1.257,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1104.csv,.csv,1.255,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1105.csv,.csv,1.257,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1106.csv,.csv,1.257,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1107.csv,.csv,1.258,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1108.csv,.csv,1.257,2019-01-31T20:06:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1109.csv,.csv,1.258,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/111.csv,.csv,1.261,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1110.csv,.csv,1.259,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1111.csv,.csv,1.260,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1112.csv,.csv,1.261,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1113.csv,.csv,1.259,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1114.csv,.csv,1.259,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1115.csv,.csv,1.260,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1116.csv,.csv,1.261,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1117.csv,.csv,1.259,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1118.csv,.csv,1.261,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1119.csv,.csv,1.259,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/112.csv,.csv,1.260,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1120.csv,.csv,1.259,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1121.csv,.csv,1.260,2019-01-31T20:06:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1122.csv,.csv,1.260,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1123.csv,.csv,1.261,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1124.csv,.csv,1.261,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1125.csv,.csv,1.260,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1126.csv,.csv,1.259,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1127.csv,.csv,1.259,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1128.csv,.csv,1.261,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1129.csv,.csv,1.260,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/113.csv,.csv,1.259,2019-01-31T20:04:06,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1130.csv,.csv,1.258,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1131.csv,.csv,1.259,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1132.csv,.csv,1.259,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1133.csv,.csv,1.257,2019-01-31T20:06:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1134.csv,.csv,1.259,2019-01-31T20:06:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1135.csv,.csv,1.260,2019-01-31T20:06:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_2/1136.csv,.csv,1.258,2019-01-31T20:06:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
